home_country,source_currency,dest_currency,channel,amount_src,amount_usd,fee,new_device,location_mismatch,ip_risk_score,kyc_tier,account_age_days,device_trust_score,chargeback_history_count,risk_score_internal,txn_velocity_1h,txn_velocity_24h,corridor_risk,hour,day_of_week,is_weekend,is_fraud
us,USD,EUR,mobile,82.29,82.29,2.83,False,False,0.035,standard,263,0.522,0,0.223,0,0,0.0,12.0,Friday,0,0
uk,GBP,USD,web,71.02,88.77,1.17,False,False,0.294,standard,718,0.953,0,0.169,0,0,0.0,11.0,Monday,0,0
us,USD,CNY,atm,168.98,168.98,3.64,False,False,0.05,standard,935,0.719,0,0.262,0,0,0.0,0.0,Saturday,1,0
ca,CAD,EUR,web,67.28,49.79,2.37,False,True,0.34,low,139,0.554,0,0.307,0,0,0.0,13.0,Saturday,1,0
us,USD,USD,mobile,212.37,212.37,3.98,False,False,0.24,standard,298,0.336,0,0.166,0,0,0.0,7.0,Friday,0,0
us,USD,CNY,atm,289.82,289.82,5.9,False,False,0.169,standard,147,0.551,0,0.391,0,0,0.0,18.0,Monday,0,0
us,USD,PHP,web,174.89,174.89,3.08,False,False,0.318,enhanced,367,0.939,0,0.176,0,0,0.1,6.0,Friday,0,0
uk,GBP,GBP,mobile,47.37,59.21,0.93,False,False,0.998,standard,4,0.892,0,0.407,0,0,0.0,9.0,Tuesday,0,0
us,USD,GBP,mobile,190.88,190.88,3.72,False,False,0.631,standard,263,0.522,0,0.223,0,0,0.0,23.0,Sunday,1,0
us,USD,CAD,mobile,92.68,92.68,2.34,True,False,0.953,standard,1018,0.784,0,0.087,0,1,0.0,8.0,Thursday,0,0
us,USD,PHP,mobile,142.69,142.69,3.37,False,False,0.192,standard,263,0.522,0,0.223,0,0,0.1,8.0,Saturday,1,0
uk,GBP,MXN,web,213.02,266.27,3.61,False,False,0.08,standard,718,0.953,0,0.169,0,0,0.0,2.0,Sunday,1,0
uk,GBP,INR,mobile,92.72,115.9,2.22,False,False,0.346,standard,4,0.892,0,0.407,0,0,0.0,22.0,Tuesday,0,0
us,USD,INR,mobile,52.09,52.09,0.5,False,False,0.49,standard,147,0.551,0,0.391,0,0,0.0,23.0,Monday,0,0
us,USD,GBP,mobile,180.31,180.31,4.78,False,False,0.475,enhanced,367,0.939,0,0.176,0,0,0.0,17.0,Thursday,0,0
us,USD,CNY,mobile,143.95,143.95,3.03,False,True,0.427,enhanced,257,0.894,0,0.257,0,0,0.0,4.0,Wednesday,0,0
us,USD,NGN,mobile,222.51,222.51,3.19,False,False,0.23,enhanced,257,0.894,0,0.257,0,0,0.25,13.0,Tuesday,0,0
us,USD,USD,mobile,153.41,153.41,3.13,False,False,0.302,standard,859,0.96,0,0.363,0,0,0.0,9.0,Sunday,1,0
us,USD,GBP,mobile,266.3,266.3,5.41,False,False,0.554,standard,263,0.522,0,0.223,0,1,0.0,2.0,Thursday,0,0
us,USD,CAD,mobile,248.11,248.11,4.17,False,False,0.536,standard,263,0.522,0,0.223,0,0,0.0,21.0,Monday,0,0
us,USD,CAD,web,455.76,455.76,7.65,False,False,0.614,enhanced,367,0.939,0,0.176,0,0,0.0,22.0,Wednesday,0,0
uk,GBP,MXN,atm,187.7,234.63,3.84,False,False,0.16,standard,4,0.892,0,0.407,0,0,0.0,-1.0,unknown,0,0
us,USD,CAD,mobile,509.27,509.27,8.73,False,False,0.269,standard,263,0.522,0,0.223,0,0,0.0,23.0,Sunday,1,0
us,USD,INR,mobile,29.82,29.82,1.04,False,False,0.152,standard,263,0.522,0,0.223,0,0,0.0,6.0,Thursday,0,0
us,USD,INR,web,495.45,495.45,8.36,False,False,0.503,enhanced,257,0.894,0,0.257,0,0,0.0,6.0,Sunday,1,0
uk,GBP,GBP,mobile,99.65,124.57,3.06,False,False,0.598,standard,4,0.892,0,0.407,0,0,0.0,-1.0,unknown,0,0
uk,GBP,USD,mobile,168.27,210.34,4.86,False,False,0.318,standard,4,0.892,0,0.407,0,0,0.0,15.0,Wednesday,0,0
us,USD,USD,atm,148.94,148.94,3.83,False,False,0.178,standard,1016,0.944,0,0.247,0,0,0.0,19.0,Monday,0,0
us,USD,PHP,mobile,-337.53,337.53,9999.99,False,False,1.2,standard,147,-0.1,0,0.391,-1,0,0.1,22.0,Tuesday,0,0
uk,GBP,GBP,mobile,43.61,54.51,1.6,False,False,0.267,standard,718,0.953,0,0.169,0,0,0.0,4.0,Sunday,1,0
uk,GBP,EUR,mobile,121.22,151.53,3.02,True,True,0.688,standard,684,0.683,0,0.241,0,0,0.05,16.0,Sunday,1,0
us,USD,USD,web,101.13,101.13,2.73,False,False,0.348,standard,147,0.551,0,0.391,0,0,0.0,17.0,Thursday,0,0
us,USD,PHP,mobile,58.49,58.49,2.13,False,False,0.147,standard,298,0.336,0,0.166,0,0,0.1,19.0,Sunday,1,0
uk,GBP,CAD,web,472.98,591.22,8.77,False,False,0.231,standard,4,0.892,0,0.407,0,0,0.0,22.0,Sunday,1,0
us,USD,CAD,web,251.64,251.64,5.02,False,False,0.098,enhanced,367,0.939,0,0.176,0,0,0.0,6.0,Thursday,0,0
us,USD,CNY,mobile,47.22,47.22,1.9,False,True,0.508,standard,298,0.336,0,0.166,0,0,0.0,16.0,Thursday,0,0
uk,GBP,GBP,mobile,156.65,195.81,4.77,False,False,0.171,standard,4,0.892,0,0.407,0,0,0.0,1.0,Thursday,0,0
uk,GBP,PHP,atm,143.31,179.14,3.24,False,False,0.193,standard,718,0.953,0,0.169,0,0,0.0,18.0,Tuesday,0,0
us,USD,GBP,mobile,190.42,190.42,4.13,False,False,0.12,standard,298,0.336,0,0.166,0,0,0.0,17.0,Sunday,1,0
uk,GBP,GBP,mobile,86.24,107.8,2.37,False,False,0.249,standard,4,0.892,0,0.407,0,0,0.0,21.0,Monday,0,0
us,USD,PHP,web,231.83,231.83,4.68,False,False,0.356,standard,263,0.522,0,0.223,0,0,0.1,10.0,Wednesday,0,0
uk,GBP,PHP,web,160.94,201.17,3.83,False,False,0.19,standard,718,0.953,0,0.169,0,0,0.0,1.0,Friday,0,0
uk,GBP,INR,web,234.85,293.56,4.92,False,False,0.443,standard,4,0.892,0,0.407,0,0,0.0,3.0,Tuesday,0,0
us,USD,GBP,web,154.87,154.87,3.12,False,False,0.629,enhanced,367,0.939,0,0.176,0,0,0.0,6.0,Tuesday,0,0
us,USD,USD,atm,111.29,111.29,2.65,False,False,0.415,enhanced,367,0.939,0,0.176,0,0,0.0,3.0,Tuesday,0,0
us,USD,INR,web,81.55,81.55,2.52,False,True,0.334,enhanced,257,0.894,0,0.257,0,0,0.0,16.0,Thursday,0,0
us,USD,USD,mobile,81.69,81.69,2.34,False,False,0.147,standard,830,0.799,0,0.102,0,0,0.0,23.0,Thursday,0,0
us,USD,CNY,mobile,116.91,116.91,3.09,False,False,0.522,standard,263,0.522,0,0.223,0,0,0.0,2.0,Friday,0,0
us,USD,GBP,web,150.35,150.35,3.1,False,False,0.973,enhanced,367,0.939,0,0.176,0,0,0.0,13.0,Thursday,0,0
us,USD,EUR,atm,267.2,267.2,4.93,False,False,0.464,standard,992,0.777,0,0.155,0,1,0.0,15.0,Sunday,1,0
us,USD,EUR,mobile,181.39,181.39,3.33,False,False,0.426,enhanced,367,0.939,0,0.176,0,0,0.0,20.0,Sunday,1,0
uk,GBP,GBP,atm,210.54,263.17,4.27,False,False,0.17,standard,4,0.892,0,0.407,0,0,0.0,3.0,Thursday,0,0
us,USD,MXN,mobile,432.98,432.98,7.48,False,False,0.181,standard,263,0.522,0,0.223,0,0,0.2,10.0,Tuesday,0,0
ca,CAD,EUR,web,224.38,166.04,4.53,False,False,0.496,low,824,0.607,0,0.282,0,0,0.0,16.0,Saturday,1,0
ca,CAD,INR,mobile,63.02,46.63,1.93,False,False,0.304,low,824,0.607,0,0.282,0,0,0.12,8.0,Wednesday,0,0
ca,CAD,PHP,mobile,238.19,176.26,5.77,False,False,0.294,standard,947,0.625,0,0.268,0,0,0.0,4.0,Wednesday,0,0
uk,GBP,USD,web,120.71,150.89,2.42,False,False,0.46,standard,684,0.833,0,0.241,0,0,0.0,9.0,Saturday,1,0
us,USD,PHP,atm,728.23,728.23,12.77,False,False,0.139,standard,1016,0.944,0,0.247,0,0,0.1,2.0,Tuesday,0,0
us,USD,NGN,mobile,97.66,97.66,2.47,False,False,0.474,standard,298,0.336,0,0.166,0,0,0.25,17.0,Monday,0,0
us,USD,CNY,mobile,354.31,354.31,6.46,False,False,0.59,standard,298,0.336,0,0.166,0,0,0.0,17.0,Thursday,0,0
us,USD,USD,mobile,163.23,163.23,3.72,False,False,0.224,standard,147,0.551,0,0.391,0,0,0.0,18.0,Sunday,1,0
us,USD,USD,mobile,82.94,82.94,1.79,False,False,0.137,standard,1018,0.934,0,0.087,0,0,0.0,2.0,Friday,0,0
us,USD,CAD,atm,247.57,247.57,5.27,False,False,0.279,standard,263,0.522,0,0.223,0,0,0.0,23.0,Friday,0,0
ca,CAD,CNY,mobile,167.16,123.7,4.01,False,False,0.48,standard,853,0.83,0,0.29,0,1,0.0,20.0,Sunday,1,0
us,USD,CAD,mobile,43.27,43.27,2.35,False,False,0.308,standard,263,0.522,0,0.223,0,0,0.0,14.0,Sunday,1,0
us,USD,EUR,mobile,227.57,227.57,4.33,False,False,0.455,standard,263,0.522,0,0.223,0,0,0.0,12.0,Sunday,1,0
uk,GBP,CNY,mobile,39.95,49.94,2.41,False,True,0.604,standard,4,0.892,0,0.407,0,0,0.0,0.0,Sunday,1,0
us,USD,EUR,web,35.82,35.82,2.09,False,False,0.218,standard,1016,0.944,0,0.247,0,0,0.0,18.0,Saturday,1,0
us,USD,EUR,mobile,65.43,65.43,2.11,True,False,0.182,standard,859,0.81,0,0.363,0,0,0.0,19.0,Friday,0,0
us,USD,PHP,web,267.96,267.96,5.05,False,False,0.203,standard,298,0.336,0,0.166,4,4,0.1,5.0,Friday,0,0
us,USD,CAD,mobile,272.27,272.27,5.53,False,False,0.253,standard,298,0.336,0,0.166,0,0,0.0,16.0,Wednesday,0,0
us,USD,NGN,mobile,45.04,45.04,2.0,False,False,0.205,standard,263,0.522,0,0.223,0,0,0.25,3.0,Sunday,1,0
us,USD,INR,mobile,212.18,212.18,4.26,False,False,0.265,standard,298,0.336,0,0.166,0,0,0.0,13.0,Monday,0,0
us,USD,CAD,web,126.95,126.95,3.97,False,False,0.28,enhanced,367,0.939,0,0.176,0,0,0.0,0.0,Sunday,1,0
us,USD,GBP,web,194.24,194.24,4.64,False,False,0.399,standard,147,0.551,0,0.391,0,0,0.0,21.0,Tuesday,0,0
us,USD,INR,web,244.67,244.67,4.72,False,False,0.157,standard,147,0.551,0,0.391,0,0,0.0,18.0,Thursday,0,0
us,USD,EUR,mobile,61.38,61.38,2.08,False,False,0.246,standard,1016,0.944,0,0.247,0,0,0.0,22.0,Tuesday,0,0
ca,CAD,PHP,mobile,35.13,26.0,1.78,False,False,0.424,low,824,0.607,0,0.282,0,0,0.0,18.0,Sunday,1,0
uk,GBP,USD,mobile,232.06,290.07,4.3,True,False,0.182,standard,4,0.742,0,0.407,0,0,0.0,2.0,Tuesday,0,0
us,USD,MXN,mobile,377.45,377.45,6.51,False,False,0.436,standard,263,0.522,0,0.223,0,0,0.2,10.0,Tuesday,0,0
us,USD,CNY,atm,331.66,331.66,5.51,False,False,0.229,standard,859,0.96,0,0.363,0,0,0.0,21.0,Wednesday,0,0
us,USD,PHP,web,369.04,369.04,7.06,False,False,0.833,standard,147,0.551,0,0.391,0,2,0.1,17.0,Monday,0,0
us,USD,USD,mobile,87.95,87.95,2.91,True,False,0.108,unknown,147,0.401,0,0.391,0,0,0.0,19.0,Tuesday,0,0
us,USD,NGN,web,32.86,32.86,0.96,False,False,0.969,standard,147,0.551,0,0.391,0,0,0.25,4.0,Monday,0,0
us,USD,CAD,atm,133.84,133.84,2.35,False,False,0.145,standard,298,0.336,0,0.166,0,0,0.0,13.0,Tuesday,0,0
us,USD,CNY,mobile,65.86,65.86,1.64,False,False,0.481,standard,859,0.96,0,0.363,0,1,0.0,23.0,Monday,0,0
ca,CAD,USD,web,468.34,346.57,7.48,False,False,0.214,low,615,0.515,0,0.355,3,3,0.0,17.0,Friday,0,0
us,USD,CAD,web,56.21,410.21,111.2,False,True,0.43,unknown,1018,0.69,0,0.087,0,0,0.0,21.0,Monday,0,0
ca,CAD,USD,mobile,215.15,159.21,4.35,False,False,0.223,low,824,0.607,0,0.282,0,0,0.0,9.0,Tuesday,0,0
us,USD,MXN,mobile,148.26,148.26,2.41,False,False,0.138,standard,298,0.336,0,0.166,0,0,0.2,19.0,Friday,0,0
us,USD,PHP,atm,58.19,58.19,1.06,False,False,0.026,standard,263,0.522,0,0.223,0,0,0.1,3.0,Tuesday,0,0
us,USD,CAD,atm,100.27,100.27,2.39,False,False,0.823,standard,34,0.427,0,0.068,0,0,0.0,13.0,Wednesday,0,0
uk,GBP,MXN,mobile,198.05,247.56,3.53,False,False,0.306,standard,4,0.892,0,0.407,0,0,0.0,11.0,Wednesday,0,0
us,USD,USD,atm,283.59,283.59,5.66,False,False,0.178,standard,1018,0.934,0,0.087,0,0,0.0,12.0,Sunday,1,0
us,USD,CAD,mobile,209.41,209.41,3.92,False,False,0.54,standard,263,0.522,0,0.223,0,0,0.0,2.0,Monday,0,0
us,USD,CNY,mobile,123.2,123.2,2.12,False,False,0.344,standard,263,0.522,0,0.223,0,0,0.0,6.0,Sunday,1,0
us,USD,EUR,web,57.16,57.16,1.28,False,False,0.292,enhanced,257,0.894,0,0.257,0,0,0.0,5.0,Wednesday,0,0
us,USD,NGN,mobile,323.22,323.22,5.59,False,True,0.315,standard,1018,0.934,0,0.087,0,0,0.25,16.0,Monday,0,0
us,USD,CAD,mobile,443.66,443.66,6.75,False,False,0.245,standard,298,0.336,0,0.166,0,0,0.0,20.0,Thursday,0,0
unknown,GBP,NGN,unknown,311.17,388.97,4.9,False,False,0.117,standard,4,0.892,0,0.407,0,0,0.22,18.0,Thursday,0,1
us,USD,CNY,atm,170.65,170.65,3.28,False,False,0.412,standard,1018,0.934,0,0.087,0,0,0.0,5.0,Friday,0,0
us,USD,EUR,mobile,79.57,79.57,2.26,False,False,0.458,standard,147,0.551,0,0.391,0,0,0.0,15.0,Sunday,1,0
us,USD,NGN,atm,9995.22,9995.22,151.32,False,False,0.352,standard,34,0.427,0,0.068,0,1,0.25,17.0,Monday,0,0
ca,CAD,CAD,mobile,111.9,82.81,2.48,False,True,0.284,low,824,0.607,0,0.282,0,0,0.0,1.0,Saturday,1,1
us,USD,CNY,mobile,37.92,37.92,1.34,True,False,0.828,standard,147,0.401,0,0.391,0,0,0.0,4.0,Thursday,0,0
uk,GBP,GBP,mobile,48.13,60.16,2.58,False,False,0.516,standard,4,0.892,0,0.407,0,0,0.0,1.0,Sunday,1,0
us,USD,PHP,web,266.12,266.12,4.77,False,False,0.204,standard,263,0.522,0,0.223,0,0,0.1,0.0,Thursday,0,0
us,USD,CAD,mobile,237.12,237.12,3.82,False,False,0.065,standard,298,0.336,0,0.166,0,0,0.0,3.0,Sunday,1,0
us,USD,GBP,mobile,301.01,301.01,4.38,True,False,0.342,standard,263,0.372,0,0.223,0,0,0.0,0.0,Friday,0,0
us,USD,CAD,mobile,192.05,192.05,4.48,False,False,0.149,standard,494,0.883,0,0.0,0,0,0.0,20.0,Saturday,1,0
us,USD,USD,web,74.82,74.82,1.61,False,False,0.484,enhanced,367,0.939,0,0.176,0,0,0.0,5.0,Tuesday,0,0
us,USD,CAD,web,140.29,140.29,2.28,True,False,0.145,enhanced,257,0.744,0,0.257,0,0,0.0,9.0,Wednesday,0,0
us,USD,INR,web,275.69,275.69,5.92,False,False,0.266,standard,263,0.522,0,0.223,0,0,0.0,5.0,Saturday,1,0
us,USD,CNY,mobile,123.81,123.81,2.42,False,False,0.05,standard,1016,0.944,0,0.247,0,0,0.0,23.0,Sunday,1,0
us,USD,CNY,mobile,234.25,234.25,4.2,False,True,0.474,enhanced,367,0.939,0,0.176,0,0,0.0,6.0,Monday,0,0
us,USD,INR,mobile,51.48,51.48,1.25,False,False,0.386,standard,830,0.799,0,0.102,0,0,0.0,11.0,Saturday,1,0
us,USD,CAD,mobile,319.29,319.29,5.89,False,False,0.178,standard,263,0.522,0,0.223,0,0,0.0,11.0,Thursday,0,0
uk,GBP,CNY,mobile,163.23,204.03,3.95,False,False,0.209,standard,4,0.892,0,0.407,0,0,0.0,17.0,Saturday,1,0
us,USD,INR,web,82.03,82.03,2.41,False,False,0.237,enhanced,367,0.939,0,0.176,3,3,0.0,4.0,Thursday,0,0
us,USD,INR,mobile,90.47,90.47,3.36,False,False,0.12,standard,147,0.551,0,0.391,0,0,0.0,3.0,Saturday,1,0
us,USD,USD,atm,59.77,59.77,2.6,True,False,0.206,standard,263,0.372,0,0.223,0,0,0.0,14.0,Thursday,0,0
us,USD,PHP,web,72.14,410.21,-1.0,False,False,1.2,unknown,1016,-0.1,0,0.247,-1,1,0.1,19.0,Friday,0,0
us,USD,GBP,mobile,157.49,157.49,3.18,False,False,0.435,standard,147,0.551,0,0.391,0,0,0.0,14.0,Thursday,0,0
us,USD,INR,web,95.27,95.27,2.08,False,False,0.092,standard,1016,0.944,0,0.247,0,0,0.0,8.0,Saturday,1,0
us,USD,GBP,mobile,78.67,410.21,111.2,False,False,0.274,unknown,257,0.69,0,0.257,0,0,0.0,23.0,Wednesday,0,0
us,USD,USD,atm,474.85,474.85,8.05,False,False,0.347,enhanced,367,0.939,0,0.176,0,0,0.0,11.0,Friday,0,0
us,USD,CNY,mobile,212.17,212.17,3.59,False,True,0.335,standard,1092,0.454,1,0.462,0,0,0.0,21.0,Saturday,1,0
us,USD,USD,mobile,121.21,121.21,2.76,False,False,0.08,standard,298,0.336,0,0.166,0,0,0.0,13.0,Thursday,0,0
us,USD,CAD,mobile,139.06,139.06,3.06,False,False,0.348,enhanced,257,0.894,0,0.257,0,1,0.0,8.0,Wednesday,0,0
us,USD,PHP,web,203.9,203.9,4.73,False,False,0.208,enhanced,367,0.939,0,0.176,0,0,0.1,11.0,Sunday,1,0
us,USD,GBP,web,91.34,91.34,2.24,False,False,0.17,standard,1018,0.934,0,0.087,0,1,0.0,3.0,Thursday,0,0
uk,GBP,GBP,web,89.2,111.5,1.99,False,False,0.884,standard,4,0.892,0,0.407,0,0,0.0,0.0,Monday,0,0
us,USD,CNY,mobile,522.3,522.3,9.57,False,False,0.05,standard,1018,0.934,0,0.087,0,0,0.0,2.0,Monday,0,0
us,USD,USD,mobile,9991.92,9991.92,150.57,False,False,0.183,standard,263,0.522,0,0.223,0,0,0.0,2.0,Thursday,0,0
us,USD,USD,mobile,480.46,480.46,7.62,False,False,0.293,standard,263,0.522,0,0.223,0,0,0.0,13.0,Thursday,0,0
us,USD,CAD,mobile,121.05,121.05,2.55,False,False,0.282,standard,263,0.522,0,0.223,0,0,0.0,20.0,Monday,0,0
uk,GBP,CAD,mobile,79.71,99.63,1.29,False,False,0.42,standard,4,0.892,0,0.407,0,0,0.0,3.0,Saturday,1,0
us,USD,PHP,mobile,55.6,55.6,1.73,False,True,0.561,standard,263,0.522,0,0.223,0,1,0.1,12.0,Saturday,1,0
ca,CAD,INR,web,288.66,410.21,111.2,False,False,0.815,unknown,615,0.69,0,0.355,0,0,0.12,12.0,Wednesday,0,0
us,USD,INR,mobile,102.28,102.28,3.0,False,False,0.594,standard,1018,0.934,0,0.087,0,0,0.0,15.0,Monday,0,0
us,USD,EUR,web,143.15,143.15,3.68,False,False,0.049,standard,1016,0.944,0,0.247,0,1,0.0,3.0,Monday,0,0
us,USD,MXN,web,154.4,154.4,3.4,False,False,0.223,enhanced,367,0.939,0,0.176,0,1,0.2,14.0,Tuesday,0,0
us,USD,USD,mobile,17.56,17.56,1.56,False,True,0.433,standard,298,0.336,0,0.166,0,0,0.0,16.0,Thursday,0,0
us,USD,CAD,web,151.74,151.74,2.87,False,True,0.421,standard,298,0.336,0,0.166,0,0,0.0,6.0,Thursday,0,0
us,USD,EUR,mobile,488.82,488.82,8.08,False,False,0.455,standard,147,0.551,0,0.391,0,0,0.0,22.0,Monday,0,0
us,USD,INR,mobile,212.85,212.85,4.77,False,False,0.057,standard,298,0.336,0,0.166,0,0,0.0,10.0,Sunday,1,0
us,USD,USD,atm,140.01,140.01,3.68,False,False,0.235,standard,263,0.522,0,0.223,0,0,0.0,4.0,Saturday,1,0
ca,CAD,USD,web,164.92,122.04,2.95,False,True,0.427,standard,172,0.881,0,0.199,0,1,0.0,3.0,Thursday,0,0
us,USD,GBP,web,37.01,37.01,1.84,False,False,0.479,standard,1018,0.934,0,0.087,0,1,0.0,22.0,Saturday,1,0
us,USD,USD,atm,430.27,430.27,8.03,False,False,0.983,enhanced,367,0.939,0,0.176,0,0,0.0,7.0,Thursday,0,0
us,USD,USD,web,192.91,192.91,3.98,False,False,0.39,standard,263,0.522,0,0.223,0,0,0.0,4.0,Monday,0,0
us,USD,CNY,mobile,24.6,24.6,1.41,False,False,0.317,standard,298,0.336,0,0.166,0,0,0.0,22.0,Friday,0,0
us,USD,USD,web,171.5,171.5,2.99,False,True,0.374,enhanced,367,0.939,0,0.176,0,0,0.0,20.0,Saturday,1,0
unknown,USD,EUR,web,66.1,66.1,2.3,False,False,0.076,standard,716,0.912,0,0.029,0,2,0.0,20.0,Monday,0,0
uk,GBP,PHP,atm,157.42,196.78,3.66,False,False,0.491,standard,4,0.892,0,0.407,0,0,0.0,13.0,Thursday,0,0
ca,CAD,CNY,mobile,61.2,45.29,2.48,False,False,0.343,standard,725,0.824,0,0.212,0,0,0.0,17.0,Monday,0,0
us,USD,INR,mobile,100.31,100.31,2.09,False,True,0.644,standard,1018,0.934,0,0.087,0,0,0.0,19.0,Saturday,1,0
ca,CAD,CNY,mobile,68.64,50.8,1.82,False,False,0.982,standard,172,0.881,0,0.199,0,1,0.0,9.0,Saturday,1,0
us,USD,USD,atm,107.4,107.4,1.97,False,False,0.357,standard,34,0.427,0,0.068,0,1,0.0,19.0,Saturday,1,0
uk,GBP,GBP,mobile,278.4,348.0,5.88,False,False,0.585,standard,4,0.892,0,0.407,0,0,0.0,5.0,Tuesday,0,0
us,USD,NGN,web,117.3,117.3,3.65,False,False,0.286,standard,263,0.522,0,0.223,0,0,0.25,16.0,Friday,0,0
us,USD,GBP,mobile,176.31,176.31,3.91,False,False,0.113,standard,263,0.522,0,0.223,0,0,0.0,3.0,Monday,0,0
us,USD,NGN,mobile,112.06,112.06,1.96,False,False,0.47,standard,147,0.551,0,0.391,0,1,0.25,19.0,Saturday,1,0
us,USD,MXN,web,55.19,55.19,2.01,False,True,0.406,standard,298,0.336,0,0.166,0,1,0.2,20.0,Tuesday,0,0
uk,GBP,GBP,web,193.37,241.72,4.4,False,False,0.202,standard,718,0.953,0,0.169,0,0,0.0,0.0,Tuesday,0,0
us,USD,CNY,mobile,219.1,219.1,3.73,False,True,0.251,standard,859,0.96,0,0.363,0,0,0.0,8.0,Thursday,0,0
us,USD,CNY,mobile,15.69,15.69,0.64,False,False,0.327,enhanced,367,0.939,0,0.176,0,0,0.0,14.0,Thursday,0,0
us,USD,INR,atm,115.02,115.02,3.27,False,False,0.259,standard,298,0.336,0,0.166,0,0,0.0,9.0,Monday,0,0
uk,GBP,CNY,mobile,70.2,87.75,2.01,False,False,0.19,standard,4,0.892,0,0.407,0,1,0.0,18.0,Thursday,0,0
us,USD,GBP,web,226.25,226.25,3.07,False,False,0.419,standard,263,0.522,0,0.223,0,0,0.0,5.0,Thursday,0,0
uk,GBP,GBP,mobile,53.05,410.21,111.2,False,False,0.188,unknown,4,0.69,0,0.407,0,0,0.0,14.0,Sunday,1,0
uk,GBP,INR,web,46.24,57.79,1.67,False,False,0.242,standard,4,0.892,0,0.407,0,0,0.0,7.0,Wednesday,0,0
uk,GBP,CAD,mobile,176.82,221.03,2.89,True,False,0.23,standard,4,0.742,0,0.407,0,0,0.0,11.0,Wednesday,0,0
us,USD,NGN,web,1135.04,410.21,111.2,False,False,0.316,unknown,147,0.69,0,0.391,0,0,0.25,11.0,Tuesday,0,0
ca,CAD,MXN,mobile,188.65,139.6,4.18,False,False,0.023,low,615,0.515,0,0.355,0,0,0.0,20.0,Wednesday,0,0
uk,GBP,PHP,atm,79.06,98.82,1.83,False,False,0.117,standard,4,0.892,0,0.407,0,0,0.0,21.0,Wednesday,0,0
us,USD,INR,mobile,279.18,279.18,5.24,False,False,0.094,standard,147,0.551,0,0.391,0,0,0.0,4.0,Monday,0,0
ca,CAD,GBP,mobile,39.09,28.93,1.71,False,False,0.159,low,615,0.515,0,0.355,0,1,0.0,21.0,Thursday,0,0
us,USD,PHP,mobile,34.5,34.5,1.67,False,False,0.644,standard,1018,0.934,0,0.087,0,1,0.1,16.0,Sunday,1,0
us,USD,EUR,mobile,188.19,188.19,4.07,False,False,0.152,standard,147,0.551,0,0.391,0,0,0.0,2.0,Friday,0,0
us,USD,USD,web,36.57,36.57,0.59,False,True,0.635,standard,494,0.883,0,0.0,0,0,0.0,20.0,Sunday,1,0
us,USD,MXN,web,77.28,77.28,2.34,False,False,0.268,standard,888,0.904,0,0.469,0,0,0.2,10.0,Thursday,0,0
uk,GBP,GBP,mobile,291.49,364.36,4.34,False,False,0.064,standard,4,0.892,0,0.407,0,0,0.0,11.0,Friday,0,0
us,USD,CAD,web,248.33,248.33,5.26,False,False,0.189,standard,1016,0.944,0,0.247,0,0,0.0,0.0,Friday,0,0
us,USD,PHP,mobile,152.52,152.52,3.55,False,False,0.196,standard,298,0.336,0,0.166,0,0,0.1,21.0,Sunday,1,0
ca,CAD,CAD,mobile,126.57,93.66,3.1,False,False,0.25,standard,853,0.83,0,0.29,0,0,0.0,15.0,Sunday,1,0
ca,CAD,CAD,web,103.8,76.81,2.68,False,False,0.447,low,824,0.607,0,0.282,0,0,0.0,5.0,Tuesday,0,0
us,USD,NGN,mobile,191.72,191.72,4.5,False,False,0.16,standard,263,0.522,0,0.223,0,0,0.25,6.0,Monday,0,0
uk,GBP,NGN,mobile,249.71,312.14,4.5,False,False,0.181,standard,4,0.892,0,0.407,0,0,0.22,15.0,Monday,0,0
us,USD,PHP,mobile,145.59,410.21,111.2,False,False,0.236,unknown,263,0.69,0,0.223,0,0,0.1,20.0,Thursday,0,0
us,USD,NGN,mobile,34.51,34.51,1.71,False,False,0.101,enhanced,257,0.894,0,0.257,0,0,0.25,5.0,Thursday,0,0
us,USD,INR,mobile,170.32,170.32,3.66,False,False,0.16,standard,1016,0.944,0,0.247,0,0,0.0,3.0,Sunday,1,0
ca,CAD,CAD,atm,44.82,33.17,1.72,False,False,0.387,standard,947,0.625,0,0.268,0,0,0.0,11.0,Tuesday,0,0
us,USD,CNY,atm,142.62,142.62,2.38,True,False,0.214,standard,1018,0.784,0,0.087,0,0,0.0,12.0,Tuesday,0,0
us,USD,USD,web,164.62,164.62,2.47,False,False,0.28,standard,1016,0.944,0,0.247,0,0,0.0,14.0,Monday,0,0
ca,CAD,NGN,mobile,191.0,141.34,3.67,False,False,0.259,standard,853,0.83,0,0.29,0,0,0.0,6.0,Saturday,1,0
us,USD,CAD,atm,230.25,230.25,4.51,False,False,0.1,enhanced,367,0.939,0,0.176,0,0,0.0,3.0,Saturday,1,0
us,USD,PHP,web,249.66,249.66,3.72,False,False,0.222,standard,1089,0.864,1,0.366,0,0,0.1,23.0,Sunday,1,0
uk,GBP,PHP,web,534.09,667.61,8.74,False,True,0.881,standard,718,0.953,0,0.169,0,0,0.0,22.0,Wednesday,0,0
us,USD,CAD,web,456.29,456.29,7.68,False,False,0.223,standard,263,0.522,0,0.223,0,0,0.0,12.0,Monday,0,0
